station_name,free_bikes,empty_slots,latitude,longitude,timestamp
Zum Pfarrturm / Saalgasse,0,40,50.11000442504883,8.684974670410156,2026-01-07 23:02:27.621966
Schweizer Straße / Oppenheimer Landstraße,1,39,50.10161209106445,8.680907249450684,2026-01-07 23:02:27.621967
Campus Westend / Hansaallee / Bremer Straße,21,19,50.127174377441406,8.67147445678711,2026-01-07 23:02:27.621968
Frankfurt Arena / Eingang 2,10,30,50.0684814453125,8.651167869567871,2026-01-07 23:02:27.621969
Adalberstraße / Hamburger Allee,1,39,50.11868667602539,8.641077995300293,2026-01-07 23:02:27.621970
Emil-Sulzbach Straße / Robert-Mayer Straße,4,36,50.116817474365234,8.6492338180542,2026-01-07 23:02:27.621973
Kaiserstraße/Bismarckstraße,4,36,50.09980010986328,8.760530471801758,2026-01-07 23:02:27.621975
Westbahnhof,1,39,50.119361877441406,8.640113830566406,2026-01-07 23:02:27.621976
Gerbermühlstraße / Wehrstraße,1,39,50.10527038574219,8.721658706665039,2026-01-07 23:02:27.621977
Gießener Straße / Ronneburgstraße,0,40,50.15079879760742,8.688623428344727,2026-01-07 23:02:27.621978
Sophienstraße / Ginnheimer Straße,1,39,50.127872467041016,8.64146614074707,2026-01-07 23:02:27.621980
Idsteiner Straße / Eppenhainer Straße,0,40,50.10487365722656,8.62513542175293,2026-01-07 23:02:27.621981
Oeder Weg / Oberweg,0,40,50.12241744995117,8.681046485900879,2026-01-07 23:02:27.621982
Hochstraße / Bockenheimer Anlage,12,28,50.11627960205078,8.675769805908203,2026-01-07 23:02:27.621983
Gräfstraße / Falkstraße,3,37,50.121788024902344,8.650992393493652,2026-01-07 23:02:27.621984
Gerbermühlstraße / Walther-von-Cronberg-Platz,0,40,50.105003356933594,8.695931434631348,2026-01-07 23:02:27.621986
Voltastraße / An der Dammheide,1,39,50.117488861083984,8.630359649658203,2026-01-07 23:02:27.621987
Adam-Riese-Platz / Hafenstraße,6,34,50.10625457763672,8.655717849731445,2026-01-07 23:02:27.621988
Stresemannallee / Mörfelder Landstraße,5,35,50.08941650390625,8.671809196472168,2026-01-07 23:02:27.621994
Am Anger / Eibenweg,3,37,50.10966873168945,8.810979843139648,2026-01-07 23:02:27.621995
Dormero-Hotel / Europaallee,0,40,50.10831069946289,8.643815994262695,2026-01-07 23:02:27.621997
Goethe-Uni Bockenheim,10,30,50.119773864746094,8.651847839355469,2026-01-07 23:02:27.621998
Beethovenstraße / Beethovenplatz,3,37,50.11820983886719,8.656476020812988,2026-01-07 23:02:27.621999
Lise-Meitner-Str. / Kreuznacherstr. (Novotel),4,36,50.1154670715332,8.64278507232666,2026-01-07 23:02:27.622000
Europaallee / Den Haager Straße,2,38,50.10905838012695,8.651458740234375,2026-01-07 23:02:27.622001
Cronstettenstraße / Klettenbergstraße,1,39,50.12962341308594,8.679295539855957,2026-01-07 23:02:27.622005
Starkenburgring/Klinikum Offenbach,3,37,50.09629821777344,8.755880355834961,2026-01-07 23:02:27.622006
Palmengartenstraße,3,37,50.1204833984375,8.656689643859863,2026-01-07 23:02:27.622007
Luisenstraße / Luisenplatz,3,37,50.12244415283203,8.696686744689941,2026-01-07 23:02:27.622009
Berger Straße / Rendeler Straße,0,40,50.127723693847656,8.70980167388916,2026-01-07 23:02:27.622010
Studentenwohnheim / Porthstraße,2,38,50.143104553222656,8.683525085449219,2026-01-07 23:02:27.622011
Mainzer Landstraße 191/ Speyerer Straße,5,35,50.10528564453125,8.650403022766113,2026-01-07 23:02:27.622013
Opernplatz / Bockenheimer Landstaße,13,27,50.11557388305664,8.670540809631348,2026-01-07 23:02:27.622014
Saalburgallee / Kettelerallee,1,39,50.12360382080078,8.717333793640137,2026-01-07 23:02:27.622015
Grafenstraße / Reinhardstraße,3,37,50.15058517456055,8.670010566711426,2026-01-07 23:02:27.622016
Sportcampus Ginnheim,0,40,50.131553649902344,8.645244598388672,2026-01-07 23:02:27.622017
Martin-Elsässer-Platz,9,31,50.109004974365234,8.696854591369629,2026-01-07 23:02:27.622018
Goethestraße / Opernplatz,11,29,50.11479187011719,8.672807693481445,2026-01-07 23:02:27.622019
Griesheimer Stadtweg / DB Werk Griesheim,2,38,50.09413146972656,8.614977836608887,2026-01-07 23:02:27.622020
Wendelsplatz / Darmstädter Landstraße,3,37,50.100372314453125,8.692091941833496,2026-01-07 23:02:27.622021
Im Mainfeld,0,40,50.09013366699219,8.643092155456543,2026-01-07 23:02:27.622023
Frankenallee/Rebstöcker Straße,1,39,50.10289764404297,8.626494407653809,2026-01-07 23:02:27.622024
Eschersheimer Landstraße / HfMDK Frankfurt,4,36,50.12042999267578,8.676219940185547,2026-01-07 23:02:27.622025
Holzhausenstraße / Klettenbergstraße,0,40,50.1273193359375,8.677689552307129,2026-01-07 23:02:27.622026
Buchgasse / Limpurgergasse,3,37,50.109737396240234,8.679792404174805,2026-01-07 23:02:27.622029
Bockenheimer Landstraße / Liebigstraße,7,33,50.117156982421875,8.665972709655762,2026-01-07 23:02:27.622031
Deutsche Bundesbank,3,37,50.13616180419922,8.659581184387207,2026-01-07 23:32:27.958306
S-Bahn Station Galluswarte / Mainzer Landstraße,0,40,50.10348129272461,8.64473819732666,2026-01-07 23:32:27.958318
Kantstraße / Berger Straße,0,40,50.120548248291016,8.695967674255371,2026-01-07 23:32:27.958327
Mörfelder Landstraße / Riedhofweg,8,32,50.09166717529297,8.67452335357666,2026-01-07 23:32:27.958330
Taunusstraße / Gallusanlage,11,29,50.11044692993164,8.670585632324219,2026-01-07 23:32:27.958332
Bahnhof Rödelheim,2,38,50.124778747558594,8.607489585876465,2026-01-07 23:32:27.958335
Hermann-Eggert-Straße / ICE-Werk,11,29,50.09389114379883,8.63155746459961,2026-01-07 23:32:27.958337
Stralsunder Straße 34,1,39,50.130836486816406,8.669713020324707,2026-01-07 23:32:27.958339
Bahnhof Niederrad,0,40,50.08076095581055,8.637449264526367,2026-01-07 23:32:27.958341
Sandweg / Pfingstweidstraße,0,40,50.1160888671875,8.695579528808594,2026-01-07 23:32:27.958343
Griesheimer Stadtweg / Schöffenstraße,1,39,50.091331481933594,8.615250587463379,2026-01-07 23:32:27.958345
Nibelungenplatz / Nibelungen Allee,1,39,50.128929138183594,8.692561149597168,2026-01-07 23:32:27.958347
Anhalter Straße / Rumpenheimer Straße,9,31,50.124141693115234,8.790240287780762,2026-01-07 23:32:27.958349
Horst-Schulmann Straße / Sonnemannstraße,15,25,50.109771728515625,8.700186729431152,2026-01-07 23:32:27.958351
Campus Eschborn / Düsseldorfer Straße,3,37,50.130821228027344,8.570685386657715,2026-01-07 23:32:27.958353
Gerbermühlstraße / Zum Schlegelhof,4,36,50.10457229614258,8.703683853149414,2026-01-07 23:32:27.958355
Bahnhof Offenbach Ost/Lämmerspieler Weg,4,36,50.10245895385742,8.784159660339355,2026-01-07 23:32:27.958357
U  Fischstein / Am Industriehof,1,39,50.12944030761719,8.623920440673828,2026-01-07 23:32:27.958359
Balduinstraße,1,39,50.09769058227539,8.715438842773438,2026-01-07 23:32:27.958361
Luxemburger Allee / Rhönstraße,3,37,50.11930465698242,8.712139129638672,2026-01-07 23:32:27.958363
Eschenheimer Tor / Taubenstraße,12,28,50.11688232421875,8.679264068603516,2026-01-07 23:32:27.958365
Kurhessenplatz / Scharfensteinerstraße,9,31,50.1298828125,8.797810554504395,2026-01-07 23:32:27.958375
Ostendplatz / Seligenstädter Straße,4,36,50.087284088134766,8.808518409729004,2026-01-07 23:32:27.958377
Goldsteinstraße / Hahnstraße,3,37,50.08466720581055,8.63293743133545,2026-01-07 23:32:27.958379
Kasseler Straße / Ederstraße,7,33,50.11992263793945,8.638671875,2026-01-07 23:32:27.958381
Hans-Thoma Straße / Städelstraße,7,33,50.10404968261719,8.678319931030273,2026-01-07 23:32:27.958383
Franz-Rücker-Allee / Hedwig-Dransfeld-Straße,14,26,50.128597259521484,8.64642333984375,2026-01-07 23:32:27.958385
Lindner Hotel Main Plaza,2,38,50.1063346862793,8.695819854736328,2026-01-07 23:32:27.958387
Eschersheimer Landstraße / Adickes-Allee (Polizeip,0,40,50.131404876708984,8.672572135925293,2026-01-07 23:32:27.958389
Am Schwalbenschwanz / Chamissostraße,2,38,50.14973449707031,8.659971237182617,2026-01-07 23:32:27.958391
Friedberger Landstraße / Vogelsbergstraße,0,40,50.12522888183594,8.691948890686035,2026-01-07 23:32:27.958393
Kleine Nelkenstraße / Praunheimer Landstraße,4,36,50.13410186767578,8.625885963439941,2026-01-07 23:32:27.958395
Mainkai / Historisches Museum,6,34,50.109214782714844,8.682565689086914,2026-01-07 23:32:27.958397
S Station Griesheim Südseite,1,39,50.09398651123047,8.607354164123535,2026-01-07 23:32:27.958399
Praunheimer Landstraße / Im Vogelsgesang,6,34,50.138729095458984,8.624698638916016,2026-01-07 23:32:27.958400
Blue-Towers,7,33,50.08042526245117,8.623993873596191,2026-01-07 23:32:27.958402
Campus Riedberg / Institut für Organische Chemie,0,40,50.17289733886719,8.631454467773438,2026-01-07 23:32:27.958404
Friedensbrücke / Theodor-Stern-Kai,3,37,50.099910736083984,8.66762638092041,2026-01-07 23:32:27.958406
Bruchfeldplatz,4,36,50.08738708496094,8.644618034362793,2026-01-07 23:32:27.958408
Ruth-Mufang-Straße / Riedbergallee,2,38,50.174678802490234,8.627827644348145,2026-01-07 23:32:27.958410
Frankenallee / Bushaltestelle Haus Gallus,0,40,50.104679107666016,8.643461227416992,2026-01-07 23:32:27.958411
Altenhöferallee / Werkstattzentrale,0,40,50.17414855957031,8.634039878845215,2026-01-07 23:32:27.958417
Frankfurt-Louisa / S-Bahn-Station,0,40,50.083492279052734,8.670733451843262,2026-01-07 23:32:27.958419
Marbachweg / Kaiser-Sigmund-Straße,0,40,50.140621185302734,8.677789688110352,2026-01-07 23:32:27.958421
Wiesenhüttenplatz,1,39,50.10496139526367,8.666950225830078,2026-01-07 23:32:27.958422
S Eschborn Bahnhof,7,33,50.14322280883789,8.561345100402832,2026-01-07 23:32:27.958424
Europaallee  / Londoner Straße,1,39,50.108543395996094,8.64803695678711,2026-01-07 23:32:27.958426
Schwalbacher Straße / Ludwig-Erhard-Straße,4,36,50.14419174194336,8.555472373962402,2026-01-07 23:32:27.958428
HR / Bertramswiese 8,0,40,50.13663101196289,8.675122261047363,2026-01-07 23:32:27.958430
Mergenthalerallee / Frankfurter Straße,4,36,50.13349151611328,8.567211151123047,2026-01-07 23:32:27.958432
Hauptbahnhof Südeingang / Mannheimer Str.,0,40,50.10599899291992,8.664427757263184,2026-01-07 23:32:27.958434
Braubachstraße / Domstraße,2,38,50.11168670654297,8.684393882751465,2026-01-07 23:32:27.958436
Hansaallee / Platenstraße,0,40,50.1364631652832,8.66742992401123,2026-01-07 23:32:27.958437
Kaiserlei Ausgang Brüsseler Platz,1,39,50.10519790649414,8.736538887023926,2026-01-07 23:32:27.958440
Eschborn Rathausplatz,4,36,50.14080810546875,8.571972846984863,2026-01-07 23:32:27.958442
Rathaus/Berliner Straße,2,38,50.105918884277344,8.761910438537598,2026-01-07 23:32:27.958444
Melemstraße / Eysseneckstraße,0,40,50.1297492980957,8.675399780273438,2026-01-07 23:32:27.958446
Europaallee / Stephensonstraße,28,12,50.10850143432617,8.638931274414062,2026-01-07 23:32:27.958447
DB Fernverkehr ,4,36,50.092567443847656,8.621186256408691,2026-01-07 23:32:27.958451
Am Römerhof / Europa-Allee,5,35,50.108001708984375,8.622349739074707,2026-01-07 23:32:27.958455
Günthersburgallee / Rothschildallee,0,40,50.12655258178711,8.698197364807129,2026-01-07 23:32:27.958460
Idsteiner Straße / Schneidhainer Straße,1,39,50.10533142089844,8.629496574401855,2026-01-07 23:32:27.958462
Haltestelle Rennbahn,13,27,50.08331298828125,8.651432037353516,2026-01-07 23:32:27.958464
Studentenwohnheim Sandhöfer Allee 2,8,32,50.09217071533203,8.66011905670166,2026-01-07 23:32:27.958466
LES 30.32.34 / Industriestraße,3,37,50.14710998535156,8.551597595214844,2026-01-07 23:32:27.958468
Am Hochwehr / Hügelstraße,5,35,50.143898010253906,8.653403282165527,2026-01-07 23:32:27.958472
Ziegelhüttenplatz / Ziegelhüttenweg,0,40,50.09526824951172,8.681842803955078,2026-01-07 23:32:27.958474
Eschersheimer Landstraße / Fritz-Tarnow-Straße,0,40,50.142730712890625,8.668985366821289,2026-01-07 23:32:27.958476
Saalburgallee / Wittelsbacherallee,0,40,50.124755859375,8.713567733764648,2026-01-07 23:32:27.958478
Lokalbahnhof,6,34,50.10184860229492,8.691269874572754,2026-01-07 23:32:27.958480
Kelsterbacher Straße / Schwanheimer Straße,2,38,50.088531494140625,8.64626693725586,2026-01-07 23:32:27.958481
Fritzlarerstraße / Kirchplatz,9,31,50.12505340576172,8.637423515319824,2026-01-07 23:32:27.958483
Campus Westend Hörsaalzentrum,0,40,50.12852096557617,8.666016578674316,2026-01-07 23:32:27.958485
Hallgartenstraße / Hartmann-Ibach-Straße,0,40,50.13087463378906,8.699603080749512,2026-01-07 23:32:27.958487
Eckenheimer Landstraße / Holzhausenstraße,0,40,50.128299713134766,8.684428215026855,2026-01-07 23:32:27.958489
Geleitsstraße / Wendelsweg,0,40,50.099971771240234,8.69491958618164,2026-01-07 23:32:27.958491
Walter-Kolb-Straße / Elisabethenstraße,2,38,50.106327056884766,8.687041282653809,2026-01-07 23:32:27.958492
Bremer Platz / Fürstenbergstraße,3,37,50.12406539916992,8.66972827911377,2026-01-07 23:32:27.958496
Roßmarkt / An der Hauptwache,5,35,50.1128044128418,8.67853832244873,2026-01-07 23:32:27.958498
Hanauer Landstraße 287,9,31,50.116188049316406,8.725687980651855,2026-01-07 23:32:27.958503
Gerauer Straße / Güntherstraße,4,36,50.081443786621094,8.645849227905273,2026-01-07 23:32:27.958515
Leonardo-da-Vinci-Allee / Am Römerhof,0,40,50.11327362060547,8.627622604370117,2026-01-07 23:32:27.958517
Deutsche Bibliothek,2,38,50.131717681884766,8.683323860168457,2026-01-07 23:32:27.958519
Niederräder Brücke / Hahnstraße,0,40,50.087928771972656,8.631414413452148,2026-01-07 23:32:27.958521
Campus Westend IG Farben,15,25,50.12567138671875,8.665367126464844,2026-01-07 23:32:27.958523
Universitätsklinikum Parkhaus / Sandhofstraße,1,39,50.093040466308594,8.655517578125,2026-01-07 23:32:27.958525
S Station Mühlberg,1,39,50.10173797607422,8.700605392456055,2026-01-07 23:32:27.958527
Südbahnhof / Eingang Diesterwegplatz,5,35,50.10013961791992,8.684870719909668,2026-01-07 23:32:27.958529
Adalbertstraße / Schlossstraße,6,34,50.118892669677734,8.643545150756836,2026-01-07 23:32:27.958530
Mannheimer Straße / Hardenbergstraße,1,39,50.10301208496094,8.656966209411621,2026-01-07 23:32:27.958532
Lyoner Str. / Herriotstr.,4,36,50.08216857910156,8.62816047668457,2026-01-07 23:32:27.958534
Waldschmidtstraße / Wittelsbacher Allee,0,40,50.11827087402344,8.701419830322266,2026-01-07 23:32:27.958536
Am Weißen Stein / Maybachstraße,1,39,50.15814208984375,8.65456771850586,2026-01-07 23:32:27.958538
Hermann-Eggert-Straße / Wohnheim,5,35,50.10038757324219,8.646162986755371,2026-01-07 23:32:27.958540
Wittelsbacher Allee/ Habsburger Allee,5,35,50.12004089355469,8.70531177520752,2026-01-07 23:32:27.958542
Carlo-Schmid-Platz  / Depot,14,26,50.12031173706055,8.651659965515137,2026-01-07 23:32:27.958544
Mövenpick Hotel,2,38,50.109920501708984,8.651028633117676,2026-01-07 23:32:27.958546
Seckbacher Landstraße / Nußbaumstraße,0,40,50.13493728637695,8.712231636047363,2026-01-07 23:32:27.958548
Theodor-Heuss-Allee / Varrentrappstraße,3,37,50.114200592041016,8.645977020263672,2026-01-07 23:32:27.958549
Leonardo-da-Vinci Allee / August-Euler Allee,3,37,50.113853454589844,8.622892379760742,2026-01-07 23:32:27.958551
Holbeinstraße / Nordheimstraße,3,37,50.099239349365234,8.677009582519531,2026-01-07 23:32:27.958553
Europagarten,4,36,50.10829162597656,8.62908935546875,2026-01-07 23:32:27.958555
Grüne Straße / Hanauer Landstraße,3,37,50.113075256347656,8.696329116821289,2026-01-07 23:32:27.958557
Habsburger Allee / Rhönstraße,1,39,50.11752700805664,8.708494186401367,2026-01-07 23:32:27.958559
Rohrbachstraße / Hartmann-Ibach-Straße,0,40,50.12902069091797,8.700864791870117,2026-01-07 23:32:27.958564
Deutschordenstraße / Komturstraße,3,37,50.08976745605469,8.652321815490723,2026-01-07 23:32:27.958566
Berger Straße / Eulengasse,0,40,50.132503509521484,8.715316772460938,2026-01-07 23:32:27.958568
Franklinstraße / Galvanistraße,4,36,50.115516662597656,8.636160850524902,2026-01-07 23:32:27.958569
Kaiserplatz / Kaiserstraße,19,21,50.11042022705078,8.674960136413574,2026-01-07 23:32:27.958571
Fressgass,14,26,50.114173889160156,8.676284790039062,2026-01-07 23:32:27.958574
Studentenwohnheim Ginnheimer Landstr. 42,0,40,50.13013458251953,8.645855903625488,2026-01-07 23:32:27.958576
DB Connect Zentrale / Mainzer Landstr. 169,2,38,50.106014251708984,8.652424812316895,2026-01-07 23:32:27.958586
Walter-Kolb-Straße / Laubestraße,1,39,50.104736328125,8.684187889099121,2026-01-07 23:32:27.958593
Hausener Weg / Ludwig-Landmann-Straße,4,36,50.13146209716797,8.619362831115723,2026-01-07 23:32:27.958595
Bürgeramt / Zeil,1,39,50.11483383178711,8.692825317382812,2026-01-07 23:32:27.958596
Universitätsklinikum / Theodor-Stern-Kai,18,22,50.09653091430664,8.660743713378906,2026-01-07 23:32:27.958598
Ackermannstraße / Cordierstraße,1,39,50.10084533691406,8.625304222106934,2026-01-07 23:32:27.958600
Jürgen-Ponto-Platz / Neckarstraße (DB-Tower),2,38,50.10962677001953,8.669751167297363,2026-01-07 23:32:27.958602
Max-von-Laue-Straße / Biologicum,1,39,50.17292785644531,8.627294540405273,2026-01-07 23:32:27.958604
Schwarzwaldstraße / Neuwiesenstraße,4,36,50.080623626708984,8.65318489074707,2026-01-07 23:32:27.958606
Sternstraße / Unterweg,0,40,50.12023162841797,8.682299613952637,2026-01-07 23:32:27.958608
Reichsforststraße / Waldstraße,11,29,50.07832336425781,8.648070335388184,2026-01-07 23:32:27.958609
S Lokalbahnhof / Siemensstraße,0,40,50.10275650024414,8.69517993927002,2026-01-07 23:32:27.958611
Weidenbornstraße / Comeniusstraße,0,40,50.13130187988281,8.705388069152832,2026-01-07 23:32:27.958613
Ostbahnhof / Hanauer Landstraße,0,40,50.111820220947266,8.708580017089844,2026-01-07 23:32:27.958618
Seckbacher Landstraße / Weidenbornstraße,1,39,50.130977630615234,8.70896053314209,2026-01-07 23:32:27.958620
Kettenhofweg / Corneliusstraße,0,40,50.11634063720703,8.659880638122559,2026-01-07 23:32:27.958622
Paul-Ehrlich-Straße / Kennedyallee,5,35,50.093849182128906,8.665448188781738,2026-01-07 23:32:27.958624
S Bhf. Taunusanlage / Guiollettstraße,4,36,50.11423110961914,8.669500350952148,2026-01-07 23:32:27.958626
Gießener Straße / Marbachweg,0,40,50.14387512207031,8.692212104797363,2026-01-07 23:32:27.958628
Alte Brücke / Mainkai,2,38,50.10986328125,8.687676429748535,2026-01-07 23:32:27.958630
Universitätsklinikum / Kernbereich I,13,27,50.09690475463867,8.664177894592285,2026-01-07 23:32:27.958632
Ludwigstraße / Niddastraße,19,21,50.107444763183594,8.658690452575684,2026-01-07 23:32:27.958635
Haardtwaldplatz,8,32,50.08610916137695,8.636055946350098,2026-01-07 23:32:27.958637
Eschersheimer Landstraße / Hügelstraße,1,39,50.14788818359375,8.666972160339355,2026-01-07 23:32:27.958638
Marbachweg / Eschersheimer Landstraße,1,39,50.1394157409668,8.670504570007324,2026-01-07 23:32:27.958640
Woolworth Leipziger Strasse,0,40,50.123497009277344,8.643072128295898,2026-01-07 23:32:27.958642
Südbahnhof / Mörfelder Landstraße,0,40,50.098751068115234,8.687594413757324,2026-01-07 23:32:27.958644
Rohrbachstraße / Rothschildallee,0,40,50.1283073425293,8.696378707885742,2026-01-07 23:32:27.958646
U  Heddernheim,7,33,50.160945892333984,8.650035858154297,2026-01-07 23:32:27.958647
Stresemannallee / S-Bahn-Station,8,32,50.09413528442383,8.671173095703125,2026-01-07 23:32:27.958649
Rödelheimer Landstraße / Breitenbachbrücke,4,36,50.12308883666992,8.632981300354004,2026-01-07 23:32:27.958651
Berger Straße / Höhenstraße,1,39,50.122833251953125,8.701228141784668,2026-01-07 23:32:27.958653
